Date,Open,High,Low,Close,Adj Close,Volume
2019-12-27,22.252501,22.264999,21.787500,21.952499,21.712574,49875200
2019-12-30,21.932501,21.965000,21.200001,21.514999,21.279854,56452800
2019-12-31,21.325001,21.690001,21.215000,21.637501,21.401016,42190000
2020-01-02,22.177500,22.709999,22.055000,22.709999,22.461794,65536000
2020-01-03,21.822500,22.500000,21.809999,22.092501,21.851044,72590000
2020-01-06,21.567499,22.520000,21.487499,22.512501,22.266453,64047600
2020-01-07,22.535000,22.695000,22.290001,22.485001,22.239254,53849600
2020-01-08,22.490000,23.320000,22.382500,23.002501,22.751099,79582400
2020-01-09,23.557501,23.715000,23.180000,23.582500,23.324760,72711600
2020-01-10,23.847500,23.867500,23.282499,23.389999,23.134363,68802000
2020-01-13,23.682501,24.219999,23.577499,24.207500,23.942928,58279200
2020-01-14,24.145000,24.287500,23.805000,23.924999,23.663515,72868800
2020-01-15,23.945000,24.282499,23.705000,23.940001,23.678352,66501600
2020-01-16,24.277500,24.622499,24.132500,24.607500,24.338556,60550400
2020-01-17,24.927500,25.035000,24.565001,24.975000,24.702040,72201200
2020-01-21,24.757500,25.127501,24.740000,24.962500,24.689676,69441200
2020-01-22,25.307501,25.572500,25.045000,25.132500,24.857819,68074400
2020-01-23,25.082500,25.397499,24.742500,25.365000,25.087776,71794400
2020-01-24,25.725000,25.802500,24.377501,24.707500,24.437464,119687200
2020-01-27,23.062500,23.587500,22.545000,23.180000,22.926659,99313200
2020-01-28,23.662500,24.417500,23.495001,24.257500,23.992382,85931200
2020-01-29,24.657499,24.740000,24.045000,24.344999,24.078926,68938800
2020-01-30,23.900000,24.650000,23.662500,24.620001,24.350920,100124800
2020-01-31,24.920000,24.937500,23.187500,23.410000,23.154144,110192000
2020-02-03,23.777500,24.665001,23.732500,24.485001,24.217396,86844000
2020-02-04,25.500000,26.312500,25.254999,26.157499,25.871614,70124400
2020-02-05,27.139999,27.145000,25.972500,26.459999,26.170809,87306000
2020-02-06,26.627501,27.135000,26.352501,27.105000,26.808760,56566400
2020-02-07,26.745001,27.202499,26.530001,26.754999,26.462584,77026000
2020-02-10,26.495001,27.727501,26.475000,27.719999,27.417038,61624400
2020-02-11,28.174999,28.467501,27.520000,27.740000,27.436819,96885200
2020-02-12,28.222500,28.587500,28.025000,28.552500,28.240440,60804000
2020-02-13,27.947500,28.775000,27.844999,28.442499,28.131641,77641200
2020-02-14,28.555000,28.747499,28.270000,28.635000,28.322039,56984800
2020-02-18,28.230000,28.857500,28.147499,28.684999,28.371490,65083600
2020-02-19,29.202499,29.700001,29.100000,29.514999,29.192419,52813600
2020-02-20,29.325001,29.495001,27.597500,28.674999,28.361601,113828800
2020-02-21,28.264999,28.395000,26.682501,27.035000,26.739525,103553600
2020-02-24,24.070000,24.895000,23.407499,23.920000,23.658569,134837200
2020-02-25,24.482500,24.727501,21.735001,21.985001,21.744719,150396800
2020-02-26,22.320000,23.432501,21.787500,22.287500,22.043913,167868000
2020-02-27,20.575001,21.602501,18.895000,18.955000,18.747833,212558000
2020-02-28,17.102501,19.357500,16.875000,19.250000,19.039610,247111200
2020-03-02,19.817499,21.934999,18.992500,21.877501,21.638393,181759200
2020-03-03,22.092501,22.875000,19.219999,19.817499,19.600908,274063200
2020-03-04,20.885000,22.287500,20.325001,22.222500,21.979622,157913600
2020-03-05,20.559999,21.690001,19.772499,20.272499,20.050934,193486000
2020-03-06,18.182501,19.520000,17.750000,19.209999,19.000048,196759600
2020-03-09,15.382500,17.287500,15.250000,15.307500,15.140200,203482400
2020-03-10,16.995001,17.732500,15.250000,17.690001,17.496662,228126400
2020-03-11,16.445000,16.807501,14.750000,15.415000,15.246524,215464000
2020-03-12,12.375000,14.375000,11.100000,11.190000,11.067700,309112800
2020-03-13,13.060000,14.327500,11.265000,14.210000,14.054694,278145200
2020-03-16,10.115000,12.150000,9.247500,9.312500,9.210720,329145200
2020-03-17,9.845000,11.285000,8.937500,10.830000,10.711636,381010400
2020-03-18,9.075000,10.375000,8.182500,9.827500,9.720092,424499600
2020-03-19,9.712500,11.020000,9.000000,10.055000,9.945106,402404400
2020-03-20,10.747500,10.950000,8.775000,8.877500,8.780475,391127600
2020-03-23,8.982500,9.500000,8.067500,8.905000,8.807674,410036800
2020-03-24,10.307500,10.935000,10.032500,10.890000,10.770980,414912000
2020-03-25,11.050000,11.960000,10.270000,10.637500,10.521239,417437200
2020-03-26,10.957500,12.500000,10.917500,12.370000,12.234803,324620000
2020-03-27,11.407500,12.082500,10.947500,11.085000,10.963848,278571600
2020-03-30,11.395000,12.345000,11.250000,12.250000,12.116116,208310800
2020-03-31,12.152500,12.882500,11.715000,11.910000,11.779832,365952000
2020-04-01,10.900000,11.430000,10.155000,10.432500,10.318480,267794800
2020-04-02,10.300000,11.085000,10.192500,11.050000,10.929232,233765600
2020-04-03,10.965000,11.245000,10.215000,10.605000,10.489094,277242000
2020-04-06,11.777500,13.047500,11.590000,12.825000,12.684831,259308400
2020-04-07,13.975000,14.072500,12.750000,12.800000,12.660105,329004800
2020-04-08,13.172500,13.750000,12.820000,13.617500,13.468670,259090000
2020-04-09,13.982500,14.180000,13.317500,13.667500,13.518123,276648800
2020-04-13,13.500000,14.220000,13.267500,14.142500,13.987932,213480800
2020-04-14,15.012500,16.100000,14.847500,15.977500,15.802876,245024800
2020-04-15,15.227500,15.847500,14.915000,15.447500,15.278669,215844000
2020-04-16,15.952500,16.517500,15.487500,16.275000,16.097124,281460000
2020-04-17,16.917500,17.025000,16.007500,16.682501,16.500172,231782400
2020-04-20,16.297501,16.877501,16.115000,16.142500,15.966073,193499200
2020-04-21,15.665000,15.782500,14.077500,14.357500,14.200582,259744800
2020-04-22,15.257500,15.915000,15.077500,15.627500,15.456701,137092800
2020-04-23,15.807500,16.397499,15.430000,15.525000,15.355322,212434000
2020-04-24,15.635000,16.350000,15.302500,16.275000,16.097124,158990800
2020-04-27,16.795000,16.897499,16.410000,16.592501,16.411156,152370800
2020-04-28,17.055000,17.057501,15.652500,15.695000,15.523464,193123600
2020-04-29,16.762501,17.592501,16.522499,17.327499,17.138121,173052000
2020-04-30,17.602501,17.617500,16.987499,17.442499,17.251865,190272400
2020-05-01,16.330000,16.827499,15.625000,15.877500,15.703968,173122800
2020-05-04,15.635000,16.482500,15.517500,16.437500,16.257851,100378000
2020-05-05,16.932501,17.555000,16.802500,16.962500,16.777111,144357200
2020-05-06,17.385000,17.782499,17.097500,17.297501,17.108450,155940400
2020-05-07,17.957500,18.187500,17.642500,17.972500,17.776072,144744800
2020-05-08,18.387501,18.737499,18.129999,18.697500,18.493149,131101200
2020-05-11,18.367500,19.475000,18.312500,19.162500,18.953068,134692000
2020-05-12,19.367500,19.532499,18.007500,18.022499,17.825525,169681600
2020-05-13,18.147499,18.612499,16.690001,17.340000,17.150486,245559600
2020-05-14,17.010000,17.922501,16.527500,17.915001,17.719202,201499600
2020-05-15,17.177500,18.275000,17.072500,18.222500,18.023338,178903200
2020-05-18,19.000000,19.549999,18.805000,19.277500,19.066809,148237200
2020-05-19,19.344999,19.892500,19.100000,19.129999,18.920921,130715200
2020-05-20,19.802500,20.377501,19.802500,20.250000,20.028681,142708000
2020-05-21,20.309999,20.480000,19.482500,19.627501,19.412985,161346800
2020-05-22,19.522499,19.872499,19.262501,19.805000,19.588545,104832400
2020-05-26,20.762501,20.830000,19.594999,19.722500,19.506945,122601200
2020-05-27,19.527500,20.010000,18.344999,20.000000,19.781414,173645600
2020-05-28,19.650000,20.802500,19.637501,19.872499,19.655306,151996400
2020-05-29,20.010000,20.830000,19.580000,20.692499,20.466345,179246400
2020-06-01,20.514999,21.059999,20.407499,20.947500,20.718557,104940800
2020-06-02,21.059999,21.387501,20.410000,21.365000,21.131495,125357200
2020-06-03,21.537500,21.872499,21.302500,21.655001,21.418325,107516800
2020-06-04,21.557501,21.969999,20.840000,21.215000,20.983135,133204400
2020-06-05,21.475000,22.632500,21.375000,22.472500,22.226891,140697200
2020-06-08,22.397499,23.020000,21.975000,22.972500,22.721424,109272400
2020-06-09,22.722500,23.745001,22.684999,23.485001,23.228325,106589600
2020-06-10,23.990000,24.805000,23.844999,24.332500,24.066563,151455600
2020-06-11,23.145000,23.552500,20.705000,20.750000,20.523216,191666000
2020-06-12,22.072500,22.412500,20.107500,21.200001,20.968298,205938400
2020-06-15,20.270000,22.170000,20.014999,21.947500,21.707628,199092400
2020-06-16,23.347500,23.530001,22.077499,23.107500,22.854950,191608800
2020-06-17,23.542500,23.865000,23.100000,23.332500,23.077492,129429200
2020-06-18,23.235001,23.590000,23.010000,23.512501,23.255524,106392800
2020-06-19,24.242500,24.307501,22.990000,23.480000,23.223379,144975200
2020-06-22,23.477501,24.387501,23.377501,24.315001,24.049253,110066800
2020-06-23,24.842501,25.655001,24.665001,24.950001,24.677313,117449200
2020-06-24,24.725000,25.117500,22.962500,23.480000,23.223379,196410800
2020-06-25,23.477501,24.180000,22.684999,24.102501,23.839077,150851600
2020-06-26,24.004999,24.075001,22.225000,22.370001,22.125511,187970400
2020-06-29,22.302500,23.107500,21.570000,23.084999,22.832695,129804800
2020-06-30,23.080000,24.620001,23.032499,24.412500,24.145689,125694400
2020-07-01,24.465000,25.617500,24.309999,25.285000,25.008652,126068800
2020-07-02,26.072500,26.467501,25.684999,25.822500,25.540277,114076000
2020-07-06,26.825001,27.895000,26.822500,27.719999,27.417038,105992000
2020-07-07,27.637501,28.540001,27.059999,27.174999,26.877995,123049600
2020-07-08,27.607500,28.235001,27.122499,28.219999,27.911572,119965600
2020-07-09,28.852501,29.167500,27.465000,28.924999,28.608868,158798000
2020-07-10,28.855000,29.612499,27.972500,29.537500,29.214676,121394800
2020-07-13,30.512501,31.487499,27.422501,27.712500,27.409620,187292400
2020-07-14,26.897499,28.430000,25.847500,28.299999,27.990698,229875600
2020-07-15,28.715000,29.055000,27.347500,28.440001,28.129169,183772000
2020-07-16,27.510000,28.090000,26.747499,27.830000,27.525837,149986000
2020-07-17,28.040001,28.260000,27.250000,27.959999,27.654415,115501600
2020-07-20,28.200001,30.557501,27.772499,30.340000,30.008404,125810800
2020-07-21,30.897499,30.917500,29.100000,29.370001,29.049006,147156800
2020-07-22,29.542500,30.032499,28.912500,29.709999,29.385288,113894400
2020-07-23,29.577499,29.809999,26.892500,27.382500,27.083225,168324400
2020-07-24,26.127501,27.040001,25.252501,26.572500,26.282082,178609200
2020-07-27,27.147499,28.137501,26.870001,28.000000,27.693979,133812000
2020-07-28,27.770000,27.927500,26.842501,26.947500,26.652981,119351200
2020-07-29,27.422501,28.152500,27.287500,27.865000,27.560453,97140400
2020-07-30,27.225000,28.492500,26.840000,28.317499,28.008007,151100000
2020-07-31,29.830000,29.875000,28.219999,29.844999,29.518814,179907600
2020-08-03,30.562500,31.282499,30.514999,30.957500,30.619156,108934000
2020-08-04,30.830000,31.405001,30.584999,31.360001,31.017258,105504000
2020-08-05,31.537500,31.767500,31.227501,31.610001,31.264524,81190800
2020-08-06,31.527500,32.982498,31.305000,32.820000,32.461300,96032000
2020-08-07,32.654999,32.955002,30.922501,31.747499,31.400520,148354000
2020-08-10,31.817499,31.902500,30.042500,31.320000,30.977692,127155600
2020-08-11,30.889999,31.362499,29.347500,29.542500,29.219620,155136800
2020-08-12,30.275000,32.090000,30.275000,31.752501,31.405466,110623600
2020-08-13,32.020000,32.794998,31.632500,31.975000,31.625534,117140800
2020-08-14,32.165001,32.297501,31.352501,31.882500,31.534044,99868800
2020-08-17,32.467499,33.090000,32.415001,32.935001,32.575043,63332400
2020-08-18,33.357498,34.099998,32.822498,33.902500,33.531967,74656800
2020-08-19,33.897499,34.302502,33.072498,33.240002,32.876709,102923600
2020-08-20,32.937500,34.797501,32.792500,34.607498,34.229259,76387200
2020-08-21,34.665001,35.502499,34.447498,35.330002,34.943867,82140000
2020-08-24,36.552502,36.889999,35.110001,35.985001,35.591705,125692000
2020-08-25,35.707500,36.862499,35.517502,36.825001,36.422527,86278400
2020-08-26,37.317501,39.262501,37.270000,39.182499,38.754261,109831600
2020-08-27,39.645000,39.967499,37.895000,38.827499,38.403137,151301200
2020-08-28,39.322498,39.682499,38.787498,39.427502,38.996586,99072800
2020-08-31,39.634998,41.134998,39.455002,40.340000,39.899109,90199200
2020-09-01,41.480000,42.492500,40.737499,42.435001,41.971214,96573600
2020-09-02,43.869999,43.917500,41.167500,43.632500,43.155624,144684800
2020-09-03,41.682499,41.849998,35.705002,36.932499,36.528851,221512400
2020-09-04,36.345001,37.575001,30.965000,35.410000,35.022991,280740400
2020-09-08,31.237499,33.492500,30.264999,30.405001,30.072695,213412400
2020-09-09,32.257500,33.799999,31.417500,33.017502,32.656643,145176000
2020-09-10,34.130001,34.597500,30.434999,31.107500,30.767515,232968400
2020-09-11,31.750000,32.047501,29.202499,30.427500,30.094946,192898800
2020-09-14,31.750000,32.702499,31.270000,31.995001,31.645317,134516400
2020-09-15,33.332500,33.855000,32.740002,33.355000,32.990452,150444800
2020-09-16,33.632500,33.830002,31.647499,31.752501,31.405466,153070800
2020-09-17,29.302500,30.990000,29.012501,30.290001,29.958950,223422400
2020-09-18,30.715000,30.862499,27.690001,29.120001,28.801739,231521200
2020-09-21,27.807501,29.487499,27.025000,29.465000,29.142967,187657200
2020-09-22,30.299999,31.282499,29.115000,31.075001,30.735373,157533200
2020-09-23,30.962500,31.037500,27.927500,28.197500,27.889320,202753600
2020-09-24,27.422501,29.677500,27.292500,28.610001,28.297312,187518000
2020-09-25,28.767500,30.889999,28.262501,30.615000,30.280399,162239200
2020-09-28,32.322498,32.500000,31.392500,32.430000,32.075562,136665600
2020-09-29,32.369999,32.709999,31.882500,32.090000,31.739279,110902800
2020-09-30,32.147499,33.880001,32.062500,32.724998,32.367332,169384000
2020-10-01,34.142502,34.517502,33.445000,34.257500,33.883087,139338000
2020-10-02,32.029999,33.407501,31.082500,31.432501,31.088963,199776800
2020-10-05,32.117500,33.525002,32.062500,33.415001,33.049797,105395200
2020-10-06,33.097500,33.779999,31.287500,31.620001,31.274416,172824400
2020-10-07,32.542500,33.527500,32.345001,33.282501,32.918743,112544400
2020-10-08,34.112499,34.152500,33.384998,33.772499,33.403389,98946800
2020-10-09,34.384998,35.347500,34.240002,35.275002,34.889469,97635600
2020-10-12,37.099998,39.682499,36.715000,38.564999,38.143509,147058400
2020-10-13,39.299999,39.582500,38.037498,38.570000,38.148457,141930800
2020-10-14,38.915001,39.299999,36.912498,37.617500,37.206367,148294800
2020-10-15,35.755001,37.097500,35.485001,36.840000,36.437363,124538400
2020-10-16,37.517502,38.067501,36.125000,36.275002,35.878540,114048400
2020-10-19,37.009998,37.377499,34.090000,34.472500,34.095737,138777600
2020-10-20,34.744999,35.849998,34.147499,34.695000,34.315804,137355200
2020-10-21,34.772499,35.752499,34.430000,34.605000,34.226791,121286400
2020-10-22,34.924999,35.250000,33.367500,34.622501,34.244099,119581600
2020-10-23,34.852501,34.857498,33.722500,34.825001,34.444386,95544000
2020-10-26,33.942501,34.994999,31.872499,33.237499,32.874237,158556800
2020-10-27,33.567501,34.299999,33.130001,34.022499,33.650654,111930000
2020-10-28,32.355000,32.560001,29.950001,30.030001,29.701792,184720000
2020-10-29,30.485001,32.615002,30.309999,31.557501,31.212599,138187200
2020-10-30,30.887501,31.182501,28.387501,29.362499,29.041588,230811200
2020-11-02,29.947500,30.522499,28.402500,29.372499,29.051477,151136000
2020-11-03,29.995001,31.602501,29.650000,30.850000,30.512831,134969200
2020-11-04,33.897499,35.660000,33.330002,35.020000,34.637253,169187600
2020-11-05,37.415001,38.137501,36.897499,37.722500,37.310215,150132400
2020-11-06,37.467499,38.142502,36.014999,37.849998,37.436325,135151200
2020-11-09,38.919998,39.595001,35.369999,35.540001,35.151569,165865600
2020-11-10,34.285000,34.812500,32.587502,33.622501,33.255032,168666800
2020-11-11,34.517502,36.047501,34.369999,35.882500,35.490326,126830800
2020-11-12,36.212502,36.730000,34.930000,35.357498,34.971066,143343600
2020-11-13,35.945000,36.520000,35.165001,36.285000,35.888428,104747600
2020-11-16,36.187500,37.252499,35.935001,37.119999,36.714302,106874400
2020-11-17,37.200001,37.340000,36.532501,36.777500,36.375546,91352000
2020-11-18,36.564999,37.187500,35.924999,35.924999,35.532360,77170800
2020-11-19,35.727501,36.922501,35.490002,36.814999,36.412636,79670800
2020-11-20,36.762501,37.067501,36.029999,36.067501,35.673306,64996800
2020-11-23,36.455002,36.935001,35.189999,36.075001,35.680725,89530400
2020-11-24,36.455002,37.757500,35.767502,37.549999,37.139599,78007600
2020-11-25,37.930000,38.502499,37.612499,38.257500,37.839371,64338800
2020-11-27,39.009998,39.767502,38.882500,39.302502,38.872952,46463600
2020-11-30,39.430000,39.695000,37.645000,39.505001,39.073238,92311200
2020-12-01,40.447498,41.737499,40.025002,41.057499,40.608765,84994800
2020-12-02,40.552502,41.360001,39.794998,41.222500,40.771965,73064800
2020-12-03,41.322498,42.047501,41.087502,41.389999,40.937634,78730800
2020-12-04,41.400002,41.959999,41.127499,41.897499,41.439587,63544000
2020-12-07,41.974998,42.755001,41.900002,42.607498,42.141827,62014000
2020-12-08,42.412498,43.169998,41.652500,42.997501,42.527569,66962800
2020-12-09,42.959999,43.064999,39.654999,40.117500,39.679039,122439200
2020-12-10,39.259998,41.067501,38.814999,40.610001,40.166161,86673200
2020-12-11,39.912498,40.382500,38.974998,40.325001,39.884274,84909600
2020-12-14,40.807499,42.012501,40.792500,41.185001,40.734879,73342400
2020-12-15,42.145000,42.502499,41.230000,42.465000,42.000885,78708800
2020-12-16,42.692501,43.562500,42.244999,43.177502,42.705601,68795200
2020-12-17,43.912498,44.169998,43.397499,44.062500,43.580929,69637600
2020-12-18,44.389999,44.477501,42.632500,43.582500,43.106174,84378000
2020-12-21,42.392502,43.654999,41.169998,43.419998,42.945446,101798400
2020-12-22,43.825001,44.177502,42.544998,43.762501,43.284203,80165200
2020-12-23,43.759998,43.939999,43.044998,43.102501,42.631420,59717200
2020-12-24,43.227501,43.860001,43.180000,43.662498,43.185295,38532800
2020-12-28,44.790001,45.189999,44.007500,44.972500,44.480980,58526400
2020-12-29,45.587502,45.849998,44.702499,45.105000,44.612034,60571200
2020-12-30,45.612499,45.750000,44.817501,45.097500,44.604614,52403600
2020-12-31,45.067501,45.619999,44.582500,45.450001,44.953262,53354000
2021-01-04,46.020000,46.097500,41.707500,43.462502,42.987484,98736000
2021-01-05,43.070000,44.639999,43.070000,44.552502,44.065571,59356400
2021-01-06,42.474998,44.584999,42.055000,42.709999,42.243206,105365200
2021-01-07,43.842499,46.162498,43.837502,45.794998,45.294487,61847600
2021-01-08,46.827499,47.720001,45.849998,47.570000,47.050091,76407600
2021-01-11,46.202499,46.735001,45.202499,45.467499,44.970570,70162800
2021-01-12,45.529999,46.002499,44.099998,45.270000,44.775230,73015600
2021-01-13,45.392502,46.547501,45.125000,46.150002,45.645615,54375200
2021-01-14,46.375000,46.834999,45.240002,45.447498,44.950787,59118000
2021-01-15,45.352501,45.782501,43.770000,44.342499,43.857864,70846000
2021-01-19,45.362499,46.517502,44.900002,46.264999,45.759354,60483600
2021-01-20,47.927502,49.942501,47.764999,49.490002,48.949108,60868000
2021-01-21,50.125000,51.070000,49.500000,50.720001,50.165665,46084200
2021-01-22,50.205002,50.759998,49.939999,50.259998,49.710690,40939400
2021-01-25,51.880001,52.535000,48.400002,51.654999,51.090446,76585200
2021-01-26,51.860001,52.290001,51.090000,51.709999,51.144844,45484400
2021-01-27,50.630001,50.650002,46.500000,47.540001,47.020420,94450400
2021-01-28,47.945000,50.500000,47.674999,48.240002,47.712769,45010800
2021-01-29,47.450001,47.959999,44.375000,45.235001,44.740612,92139200
2021-02-01,46.775002,49.014999,45.869999,48.560001,48.029270,52829800
2021-02-02,49.945000,51.480000,49.880001,50.910000,50.353588,46373200
2021-02-03,51.965000,52.115002,50.325001,50.325001,49.774979,47586000
2021-02-04,51.020000,52.150002,50.375000,52.105000,51.535526,36404400
2021-02-05,52.599998,53.145000,51.785000,52.650002,52.074574,43307600
2021-02-08,53.480000,53.775002,52.674999,53.680000,53.093315,38497400
2021-02-09,53.240002,54.285000,53.240002,53.654999,53.068584,32884400
2021-02-10,54.389999,54.599998,51.730000,53.275002,52.692741,61774000
2021-02-11,54.080002,54.369999,52.980000,54.134998,53.543339,49430000
2021-02-12,53.790001,55.150002,53.220001,55.055000,54.453285,38735800
2021-02-16,55.480000,55.930000,54.040001,54.595001,53.998314,44331800
2021-02-17,53.115002,53.970001,52.005001,53.834999,53.246616,52993400
2021-02-18,52.029999,53.480000,51.139999,53.110001,52.529545,55101000
2021-02-19,53.820000,53.840000,51.930000,52.410000,51.837196,46688600
2021-02-22,50.270000,50.900002,48.250000,48.349998,47.821564,66367400
2021-02-23,45.889999,48.680000,43.209999,47.919998,47.396267,99637400
2021-02-24,46.619999,49.235001,45.450001,49.075001,48.538643,61521000
2021-02-25,47.810001,49.035000,43.224998,43.950001,43.469654,118896000
2021-02-26,45.195000,46.580002,43.125000,44.610001,44.122444,104659200
2021-03-01,46.680000,48.654999,46.095001,48.500000,47.969925,66853600
2021-03-02,48.770000,48.845001,46.049999,46.174999,45.670338,75846600
2021-03-03,45.685001,46.099998,42.125000,42.169998,41.709106,115771200
2021-03-04,41.985001,43.320000,38.439999,40.084999,39.646896,216018600
2021-03-05,41.145000,42.235001,37.514999,41.880001,41.422283,168328200
2021-03-08,41.639999,42.424999,38.134998,38.299999,37.881405,117865800
2021-03-09,41.235001,43.575001,40.965000,42.810001,42.342117,86714600
2021-03-10,44.630001,44.750000,42.154999,42.445000,41.981102,101685600
2021-03-11,44.509998,46.130001,44.070000,45.389999,44.893917,79467800
2021-03-12,43.584999,44.334999,42.535000,44.259998,43.776264,83295000
2021-03-15,44.404999,45.755001,43.689999,45.674999,45.175804,63350800
2021-03-16,46.669998,47.994999,45.799999,46.424999,45.917606,84385200
2021-03-17,45.060001,47.865002,44.305000,47.009998,46.496208,98185400
2021-03-18,44.805000,45.250000,42.474998,42.695000,42.228371,114126800
2021-03-19,42.625000,43.775002,41.700001,43.240002,42.767418,96643200
2021-03-22,44.145000,46.435001,44.145000,45.544998,45.047222,70550600
2021-03-23,46.025002,46.615002,44.584999,44.950001,44.458725,93890400
2021-03-24,45.544998,45.560001,42.625000,42.680000,42.213535,95241800
2021-03-25,41.910000,43.090000,40.825001,42.450001,41.986053,119937200
2021-03-26,42.360001,44.485001,41.764999,44.325001,43.840557,107530200
2021-03-29,44.119999,44.770000,42.860001,44.299999,43.815830,95294600
2021-03-30,43.474998,43.895000,42.480000,43.669998,43.192715,74174800
2021-03-31,44.395000,46.299999,44.255001,45.630001,45.131294,80984400
2021-04-01,47.320000,48.014999,47.209999,47.950001,47.425938,72543600
2021-04-05,49.105000,51.189999,48.985001,50.830002,50.274464,65269800
2021-04-06,50.680000,51.639999,50.355000,50.709999,50.155769,60303400
2021-04-07,50.514999,51.490002,50.049999,51.084999,50.526676,49493600
2021-04-08,52.459999,52.770000,52.049999,52.680000,52.104240,56809600
2021-04-09,52.009998,53.730000,51.660000,53.634998,53.048801,64719200
2021-04-12,53.150002,53.619999,52.490002,53.424999,52.841099,54816000
2021-04-13,54.189999,55.500000,54.060001,55.255001,54.651100,57511000
2021-04-14,55.395000,55.465000,52.880001,53.314999,52.732304,80613800
2021-04-15,54.685001,55.884998,54.619999,55.669998,55.061562,60399000
2021-04-16,55.955002,55.994999,54.950001,55.904999,55.293991,58744000
2021-04-19,55.075001,55.685001,53.375000,54.380001,53.785664,79584000
2021-04-20,54.025002,54.660000,52.195000,53.189999,52.608665,79141800
2021-04-21,52.500000,54.615002,52.009998,54.535000,53.938969,55528600
2021-04-22,54.334999,54.814999,51.970001,52.549999,51.975662,87424200
2021-04-23,52.860001,55.160000,52.860001,54.529999,53.934021,53843000
2021-04-26,54.654999,55.735001,54.275002,55.610001,55.002220,49988400
2021-04-27,55.735001,55.834999,54.384998,54.880001,54.280201,59656400
2021-04-28,54.695000,55.200001,53.985001,54.314999,53.721371,59475000
2021-04-29,55.930000,56.115002,53.290001,54.860001,54.260418,74062200
2021-04-30,53.645000,54.900002,53.345001,53.830002,53.241676,59220200
2021-05-03,54.380001,54.744999,52.715000,52.950001,52.371292,67111000
2021-05-04,51.724998,51.845001,48.224998,50.160000,49.611782,105617000
2021-05-05,51.020000,51.424999,49.200001,49.575001,49.033180,68214600
2021-05-06,49.435001,50.740002,48.395000,50.660000,50.106319,84831600
2021-05-07,51.985001,53.040001,51.384998,51.900002,51.332767,79353400
2021-05-10,51.244999,51.330002,47.880001,48.000000,47.475391,92107400
2021-05-11,45.294998,48.119999,45.000000,47.759998,47.238014,114403400
2021-05-12,45.509998,46.575001,43.660000,44.125000,43.642746,118079000
2021-05-13,45.299999,46.334999,44.035000,45.055000,44.562580,104301000
2021-05-14,46.439999,48.445000,46.209999,47.985001,47.460556,72131600
2021-05-17,47.255001,47.580002,45.865002,47.174999,46.659405,69271200
2021-05-18,47.605000,48.139999,46.095001,46.185001,45.680229,65842000
2021-05-19,43.825001,46.494999,43.665001,46.355000,45.848370,95944800
2021-05-20,47.035000,49.430000,46.915001,49.035000,48.499077,69613200
2021-05-21,49.770000,49.965000,48.055000,48.224998,47.697929,64066600
2021-05-24,49.275002,51.169998,49.110001,50.639999,50.086536,46090800
2021-05-25,51.375000,51.720001,50.314999,50.884998,50.328861,53364400
2021-05-26,51.180000,51.619999,50.860001,51.400002,50.838234,39017400
2021-05-27,51.185001,51.580002,50.720001,50.799999,50.244789,41608400
2021-05-28,51.389999,52.049999,51.150002,51.294998,50.734379,40928600
2021-06-01,51.924999,52.150002,50.145000,50.794998,50.239841,51931800
2021-06-02,50.974998,51.485001,50.264999,51.060001,50.501949,41589400
2021-06-03,49.744999,50.334999,48.689999,49.455002,48.914490,60516000
2021-06-04,50.314999,52.195000,50.264999,51.990002,51.421787,45587600
2021-06-07,51.715000,52.485001,51.404999,52.450001,51.876759,31096600
2021-06-08,53.290001,53.709999,51.715000,52.509998,51.936100,46472200
2021-06-09,53.180000,53.560001,52.465000,52.570000,51.995441,38901800
2021-06-10,52.715000,54.250000,52.500000,54.180000,53.587849,58603400
2021-06-11,54.209999,54.619999,53.880001,54.610001,54.013149,34169400
2021-06-14,54.820000,56.185001,54.250000,56.139999,55.526424,45411600
2021-06-15,56.009998,56.169998,54.730000,55.099998,54.497791,45054000
2021-06-16,55.310001,55.834999,52.759998,54.509998,53.914242,78889000
2021-06-17,53.980000,57.040001,53.965000,56.544998,55.926998,72161800
2021-06-18,55.705002,56.290001,54.840000,55.195000,54.591755,71447200
2021-06-21,55.314999,56.400002,54.195000,56.205002,55.590721,53854200
2021-06-22,56.154999,58.025002,55.985001,57.775002,57.143559,51789400
2021-06-23,57.785000,58.480000,57.465000,57.875000,57.242462,46998400
2021-06-24,58.869999,59.744999,58.595001,58.939999,58.295822,46836200
2021-06-25,59.244999,59.375000,58.424999,58.755001,58.112846,43496600
2021-06-28,59.384998,60.939999,59.369999,60.834999,60.170113,44393800
2021-06-29,60.779999,61.540001,60.334999,61.520000,60.847626,37280000
2021-06-30,61.445000,61.650002,60.924999,61.250000,60.580578,40273400
2021-07-01,61.040001,61.570000,60.325001,61.279999,60.610249,41917400
2021-07-02,62.320000,63.575001,62.189999,63.360001,62.667515,46751000
2021-07-06,63.724998,64.379997,62.250000,64.209999,63.508224,54799800
2021-07-07,65.449997,65.610001,63.549999,64.620003,63.913750,57637800
2021-07-08,61.845001,63.930000,61.119999,63.500000,62.805988,76262200
2021-07-09,63.139999,64.900002,62.814999,64.574997,63.869232,46437800
2021-07-12,65.400002,65.644997,64.529999,65.385002,64.670387,43563000
2021-07-13,65.190002,67.035004,64.904999,65.349998,64.635765,59725000
